Time,R,VM,VP,VT
0,0,0,0,0
0.01,0,0,-0.01,-0.01
0.02,0,0,-0.01,0
0.03,0,0.01,-0.01,0.01
0.04,0,0,0,-0.01
0.05,0.01,-0.01,-0.01,0.01
0.06,0.01,0.02,0,0.02
0.07,0.01,0,0,0.02
0.08,0.01,-0.02,-0.02,0.03
0.09,0.02,-0.01,-0.04,0.03
0.1,0.02,-0.03,0,0.02
0.11,0.02,-0.01,0,0.02
0.12,0.03,0,-0.04,0.03
0.13,0.03,0.01,0.01,-0.03
0.14,0.04,0.01,-0.01,-0.02
0.15,0.05,0.1,0,0.02
0.16,0.05,0.1,0,0.03
0.17,0.06,0.05,0.01,0.03
0.18,0.06,0.05,0.01,0.03
0.19,0.07,0.06,0.02,0.03
0.2,0.08,0.08,0.02,0.03
0.21,0.09,0.09,0.02,0.03
0.22,0.1,0.1,0.02,0.03
0.23,0.11,0.12,0.02,0
0.24,0.12,0.14,0.03,0.01
0.25,0.13,0.19,0.03,0.02
0.26,0.14,0.21,0.04,0.04
0.27,0.15,0.21,0.05,0.05
0.28,0.16,0.2,0.02,0.01
0.29,0.17,0.22,0.01,0.02
0.3,0.18,0.29,0.05,0.06
0.31,0.19,0.31,0.05,0.05
0.32,0.21,0.27,0.03,0.03
0.33,0.22,0.32,0.04,0.03
0.34,0.23,0.37,0.05,0.06
0.35,0.25,0.39,0.09,0.08
0.36,0.26,0.38,0.06,0.05
0.37,0.27,0.38,0.11,0.09
0.38,0.29,0.46,0.12,0.1
0.39,0.3,0.43,0.15,0.11
0.4,0.32,0.46,0.14,0.11
0.41,0.34,0.48,0.17,0.11
0.42,0.35,0.52,0.13,0.08
0.43,0.37,0.54,0.15,0.13
0.44,0.39,0.63,0.16,0.09
0.45,0.41,0.6,0.22,0.14
0.46,0.42,0.69,0.23,0.15
0.47,0.44,0.66,0.24,0.15
0.48,0.46,0.7,0.21,0.14
0.49,0.48,0.74,0.26,0.14
0.5,0.5,0.8,0.31,0.18
0.51,0.52,0.84,0.33,0.2
0.52,0.54,0.83,0.36,0.21
0.53,0.56,0.86,0.38,0.21
0.54,0.58,0.89,0.41,0.23
0.55,0.6,0.94,0.43,0.24
0.56,0.63,0.96,0.47,0.25
0.57,0.65,1,0.49,0.27
0.58,0.67,1.03,0.52,0.28
0.59,0.69,1.06,0.56,0.26
0.6,0.72,1.1,0.58,0.3
0.61,0.74,1.19,0.63,0.33
0.62,0.77,1.19,0.67,0.35
0.63,0.79,1.19,0.71,0.37
0.64,0.82,1.24,0.75,0.37
0.65,0.84,1.26,0.8,0.41
0.66,0.87,1.32,0.84,0.42
0.67,0.89,1.33,0.89,0.44
0.68,0.92,1.37,0.93,0.48
0.69,0.95,1.4,1.01,0.44
0.7,0.97,1.41,1.04,0.51
0.71,1,1.53,1.11,0.53
0.72,1.03,1.49,1.18,0.56
0.73,1.06,1.53,1.24,0.58
0.74,1.08,1.57,1.28,0.56
0.75,1.11,1.6,1.35,0.63
0.76,1.14,1.7,1.46,0.65
0.77,1.17,1.67,1.54,0.68
0.78,1.2,1.7,1.62,0.69
0.79,1.23,1.74,1.7,0.7
0.8,1.26,1.78,1.8,0.74
0.81,1.29,1.85,1.88,0.78
0.82,1.32,1.86,1.97,0.8
0.83,1.35,1.88,2.06,0.84
0.84,1.38,1.92,2.15,0.86
0.85,1.42,1.94,2.25,0.89
0.86,1.45,1.98,2.36,0.91
0.87,1.48,2.02,2.46,0.95
0.88,1.51,2.07,2.54,0.94
0.89,1.55,2.08,2.68,1.01
0.9,1.58,2.18,2.79,1.04
0.91,1.61,2.16,2.92,1.07
0.92,1.65,2.2,3.04,1.09
