Time,R,VM,VP,VT
0,0,0,0,0
0.01,0.01,0.01,-0.01,0
0.02,0.03,0.04,-0.01,0
0.03,0.04,0.05,-0.01,0.01
0.04,0.05,0.06,-0.01,-0.03
0.05,0.06,0.07,-0.04,0.03
0.06,0.08,0.12,0,0.02
0.07,0.09,0.08,-0.01,0.02
0.08,0.1,0.11,-0.01,0.02
0.09,0.11,0.13,0,0.03
0.1,0.13,0.13,0,0.03
0.11,0.14,0.14,-0.04,0.04
0.12,0.15,0.19,-0.01,0
0.13,0.16,0.17,0.01,0.03
0.14,0.18,0.17,-0.03,0.02
0.15,0.19,0.22,-0.03,0.02
0.16,0.2,0.23,0.02,0.04
0.17,0.21,0.2,0.02,0.02
0.18,0.22,0.21,0.02,0.02
0.19,0.24,0.22,0.03,0.04
0.2,0.25,0.22,0.02,0.04
0.21,0.26,0.24,0.04,0.04
0.22,0.27,0.23,0.05,0.04
0.23,0.29,0.24,0.05,0.04
0.24,0.3,0.25,-0.01,0.04
0.25,0.31,0.32,0.05,0
0.26,0.32,0.27,0.06,0.05
0.27,0.33,0.28,0.06,0.04
0.28,0.34,0.29,0.06,0.04
0.29,0.36,0.29,0.07,0.04
0.3,0.37,0.3,0.08,0.04
0.31,0.38,0.31,0.08,0.04
0.32,0.39,0.31,0.05,0.05
0.33,0.4,0.36,0.08,0.04
0.34,0.41,0.33,0.06,-0.02
0.35,0.43,0.37,0.03,0.05
0.36,0.44,0.41,0.1,0.02
0.37,0.45,0.35,0.11,0.05
0.38,0.46,0.36,0.09,0.05
0.39,0.47,0.38,0.11,0.05
0.4,0.48,0.37,0.12,0.06
0.41,0.49,0.38,0.13,0.06
0.42,0.5,0.38,0.15,0.07
0.43,0.51,0.37,0.15,0.06
0.44,0.53,0.37,0.17,0.06
0.45,0.54,0.37,0.16,0.03
0.46,0.55,0.39,0.14,0.08
0.47,0.56,0.42,0.15,0.04
0.48,0.57,0.41,0.2,0.07
0.49,0.58,0.38,0.2,0.08
0.5,0.59,0.39,0.2,0.08
0.51,0.6,0.4,0.17,0.04
0.52,0.61,0.44,0.22,0.08
0.53,0.62,0.4,0.17,0.08
0.54,0.63,0.46,0.21,0.06
0.55,0.64,0.43,0.26,0.09
0.56,0.65,0.39,0.26,0.09
0.57,0.66,0.4,0.27,0.09
0.58,0.67,0.39,0.29,0.06
0.59,0.68,0.38,0.3,0.1
0.6,0.69,0.39,0.3,0.11
0.61,0.69,0.4,0.32,0.1
0.62,0.7,0.38,0.33,0.11
0.63,0.71,0.38,0.35,0.11
0.64,0.72,0.38,0.36,0.1
0.65,0.73,0.37,0.38,0.11
0.66,0.74,0.36,0.39,0.11
0.67,0.75,0.36,0.39,0.11
0.68,0.75,0.36,0.41,0.11
0.69,0.76,0.36,0.42,0.12
0.7,0.77,0.35,0.42,0.11
0.71,0.78,0.36,0.44,0.09
0.72,0.79,0.35,0.47,0.1
0.73,0.79,0.33,0.44,0.09
0.74,0.8,0.36,0.42,0.11
0.75,0.81,0.39,0.51,0.12
0.76,0.82,0.3,0.52,0.12
0.77,0.82,0.3,0.53,0.09
0.78,0.83,0.3,0.55,0.12
0.79,0.84,0.29,0.57,0.12
0.8,0.84,0.28,0.58,0.12
0.81,0.85,0.27,0.6,0.12
0.82,0.86,0.26,0.61,0.12
0.83,0.86,0.25,0.62,0.12
0.84,0.87,0.25,0.64,0.12
0.85,0.88,0.24,0.63,0.11
0.86,0.88,0.26,0.66,0.12
0.87,0.89,0.23,0.69,0.12
0.88,0.89,0.21,0.69,0.11
0.89,0.9,0.21,0.7,0.11
0.9,0.91,0.21,0.68,0.11
0.91,0.91,0.24,0.72,0.11
0.92,0.92,0.19,0.74,0.09
0.93,0.92,0.18,0.76,0.1
0.94,0.93,0.17,0.71,0.07
0.95,0.93,0.22,0.77,0.09
0.96,0.93,0.16,0.78,0.09
0.97,0.94,0.16,0.8,0.09
0.98,0.94,0.15,0.81,0.08
0.99,0.95,0.14,0.81,0.08
1,0.95,0.14,0.82,0.08
1.01,0.96,0.14,0.83,0.08
1.02,0.96,0.13,0.84,0.07
1.03,0.96,0.12,0.85,0.07
1.04,0.97,0.12,0.83,0.02
1.05,0.97,0.15,0.81,0.05
1.06,0.97,0.16,0.87,0.06
1.07,0.97,0.1,0.87,0.05
1.08,0.98,0.11,0.88,0.05
