Time,R,VM,VP,VT
0,0,0,0,-0.03
0.01,4,0.13,-0.02,0
0.02,4,5,-0.1,0.04
0.03,4,5,-0.05,0.19
0.04,4,4.76,-0.02,0.37
0.05,4,4.05,0.04,0.5
0.06,4,3.62,0.12,0.6
0.07,4,3.18,0.2,0.69
0.08,4,2.76,0.28,0.77
0.09,4,2.41,0.33,0.78
0.1,4,2.33,0.48,0.86
0.11,4,1.95,0.55,0.86
0.12,4,1.78,0.66,0.88
0.13,4,1.63,0.8,0.93
0.14,4,1.24,0.92,0.95
0.15,4,0.94,1.02,0.95
0.16,4,0.75,1.14,0.94
0.17,4,0.62,1.25,0.93
0.18,4,0.49,1.37,0.91
0.19,4,0.38,1.47,0.89
0.2,4,0.26,1.55,0.87
0.21,4,0.2,1.68,0.85
0.22,4,0.15,1.77,0.82
0.23,4,0.03,1.88,0.8
0.24,4,-0.02,1.97,0.77
0.25,4,-0.1,2.05,0.74
0.26,4,-0.09,2.13,0.7
0.27,4,-0.08,2.21,0.66
0.28,4,-0.03,2.28,0.65
0.29,4,-0.14,2.33,0.57
0.3,4,0.14,2.41,0.6
0.31,4,-0.09,2.45,0.53
0.32,4,0.08,2.52,0.55
0.33,4,-0.06,2.61,0.52
0.34,4,-0.05,2.67,0.5
0.35,4,-0.11,2.72,0.47
0.36,4,-0.08,2.77,0.44
0.37,4,-0.06,2.81,0.41
0.38,4,0,2.86,0.39
0.39,4,0.05,2.91,0.37
0.4,4,0.05,2.94,0.35
0.41,4,0.05,2.99,0.33
0.42,4,0.09,2.97,0.32
0.43,4,0.07,3.06,0.3
0.44,4,0.25,3.08,0.29
0.45,4,0.14,3.12,0.26
0.46,4,0.26,3.14,0.26
0.47,4,0.17,3.18,0.26
0.48,4,0.17,3.21,0.25
0.49,4,0.14,3.22,0.23
0.5,4,0.18,3.26,0.23
0.51,4,0.18,3.29,0.22
0.52,4,0.16,3.32,0.16
0.53,4,0.41,3.32,0.21
0.54,4,0.14,3.32,0.17
0.55,4,0.35,3.38,0.2
0.56,4,0.23,3.41,0.19
0.57,4,0.14,3.44,0.17
0.58,4,0.2,3.45,0.18
0.59,4,0.11,3.47,0.17
0.6,4,0.11,3.5,0.17
0.61,4,0.11,3.51,0.16
0.62,4,0.1,3.53,0.15
0.63,4,0.13,3.54,0.12
0.64,4,0.21,3.56,0.11
0.65,4,0.26,3.58,0.11
0.66,4,0.24,3.59,0.12
0.67,4,0.15,3.6,0.12
0.68,4,0.16,3.62,0.12
0.69,4,0.15,3.6,0.1
0.7,4,0.22,3.59,0.07
0.71,4,0.41,3.66,0.05
0.72,4,0.58,3.66,0.1
0.73,4,0.18,3.69,0.1
0.74,4,0.17,3.69,0.08
0.75,4,0.22,3.66,0.05
0.76,4,0.36,3.67,0.1
0.77,4,0.21,3.71,0.09
0.78,4,0.27,3.73,0.09
0.79,4,0.19,3.74,0.08
0.8,4,0.17,3.75,0.08
0.81,4,0.15,3.76,0.08
0.82,4,0.17,3.75,0.08
0.83,4,0.15,3.77,0.06
0.84,4,0.25,3.78,0.06
0.85,4,0.2,3.78,0.06
0.86,4,0.22,3.8,0.06
0.87,4,0.22,3.8,0.06
0.88,4,0.19,3.78,0.05
0.89,4,0.22,3.79,0.04
0.9,4,0.33,3.81,0.05
0.91,4,0.29,3.83,0.05
0.92,4,0.24,3.79,0.01
0.93,4,0.4,3.78,0.05
0.94,4,0.29,3.83,0.05
0.95,4,0.32,3.8,0.05
0.96,4,0.24,3.85,0.01
0.97,4,0.49,3.85,0.05
0.98,4,0.18,3.87,0.05
0.99,4,0.19,3.87,0.05
1,-4,0.15,3.87,0.05
1.01,-4,-5,4.04,0
1.02,-4,-5,4.03,-0.15
1.03,-4,-5,3.99,-0.33
1.04,-4,-4.71,3.93,-0.46
1.05,-4,-4.56,3.87,-0.58
1.06,-4,-4.34,3.78,-0.7
1.07,-4,-4.15,3.68,-0.81
1.08,-4,-3.94,3.53,-0.94
1.09,-4,-3.53,3.44,-1
1.1,-4,-3.33,3.32,-1.05
1.11,-4,-3.31,3.15,-1.14
1.12,-4,-2.97,3.06,-1.16
1.13,-4,-2.87,2.93,-1.2
1.14,-4,-2.84,2.78,-1.27
1.15,-4,-2.53,2.63,-1.28
1.16,-4,-2.46,2.49,-1.29
1.17,-4,-2.38,2.3,-1.35
1.18,-4,-2.05,2.15,-1.36
1.19,-4,-1.87,1.98,-1.36
1.2,-4,-1.77,1.88,-1.32
1.21,-4,-1.85,1.73,-1.32
1.22,-4,-1.87,1.58,-1.31
1.23,-4,-1.78,1.43,-1.31
1.24,-4,-1.65,1.26,-1.31
1.25,-4,-1.52,1.11,-1.3
1.26,-4,-1.38,0.93,-1.29
1.27,-4,-1.27,0.78,-1.29
1.28,-4,-1.06,0.65,-1.25
1.29,-4,-1.07,0.46,-1.27
1.3,-4,-0.79,0.35,-1.23
1.31,-4,-0.71,0.2,-1.18
1.32,-4,-0.86,0.07,-1.15
1.33,-4,-0.81,-0.06,-1.12
1.34,-4,-0.79,-0.23,-1.09
1.35,-4,-0.76,-0.32,-1.06
1.36,-4,-0.64,-0.45,-1.03
1.37,-4,-0.66,-0.56,-1
1.38,-4,-0.63,-0.67,-0.98
1.39,-4,-0.59,-0.79,-0.94
1.4,-4,-0.64,-0.94,-0.91
1.41,-4,-0.61,-1.01,-0.91
1.42,-4,-0.37,-1.12,-0.87
1.43,-4,-0.5,-1.21,-0.84
1.44,-4,-0.48,-1.3,-0.81
1.45,-4,-0.46,-1.41,-0.79
1.46,-4,-0.42,-1.5,-0.76
1.47,-4,-0.41,-1.59,-0.73
1.48,-4,-0.41,-1.68,-0.72
1.49,-4,-0.37,-1.84,-0.7
1.5,-4,-0.27,-1.88,-0.66
1.51,-4,-0.17,-1.92,-0.64
1.52,-4,-0.22,-1.99,-0.61
1.53,-4,-0.34,-2.07,-0.58
1.54,-4,-0.39,-2.17,-0.55
1.55,-4,-0.44,-2.19,-0.54
1.56,-4,-0.28,-2.25,-0.52
1.57,-4,-0.38,-2.32,-0.51
1.58,-4,-0.38,-2.37,-0.49
1.59,-4,-0.37,-2.43,-0.47
1.6,-4,-0.38,-2.49,-0.46
1.61,-4,-0.33,-2.53,-0.44
1.62,-4,-0.35,-2.58,-0.42
1.63,-4,-0.42,-2.63,-0.41
1.64,-4,-0.38,-2.68,-0.39
1.65,-4,-0.42,-2.71,-0.38
1.66,-4,-0.38,-2.76,-0.36
1.67,-4,-0.44,-2.8,-0.36
1.68,-4,-0.39,-2.84,-0.34
1.69,-4,-0.42,-2.96,-0.34
1.7,-4,-0.33,-2.91,-0.32
1.71,-4,-0.2,-2.99,-0.34
1.72,-4,-0.25,-2.98,-0.33
1.73,-4,-0.16,-3.01,-0.27
1.74,-4,-0.49,-3.04,-0.31
1.75,-4,-0.25,-3.08,-0.24
1.76,-4,-0.55,-3.1,-0.24
1.77,-4,-0.51,-3.13,-0.23
1.78,-4,-0.53,-3.15,-0.22
1.79,-4,-0.56,-3.17,-0.22
1.8,-4,-0.55,-3.2,-0.21
1.81,-4,-0.58,-3.22,-0.21
1.82,-4,-0.54,-3.25,-0.2
1.83,-4,-0.54,-3.27,-0.21
1.84,-4,-0.48,-3.3,-0.19
1.85,-4,-0.54,-3.34,-0.2
1.86,-4,-0.45,-3.35,-0.18
1.87,-4,-0.46,-3.37,-0.17
1.88,-4,-0.51,-3.38,-0.17
1.89,-4,-0.49,-3.47,-0.19
1.9,-4,-0.37,-3.45,-0.19
1.91,-4,-0.17,-3.45,-0.15
1.92,-4,-0.46,-3.45,-0.13
1.93,-4,-0.55,-3.46,-0.13
1.94,-4,-0.56,-3.48,-0.13
1.95,-4,-0.58,-3.49,-0.13
1.96,-4,-0.58,-3.51,-0.12
1.97,-4,-0.6,-3.57,-0.13
1.98,-4,-0.53,-3.54,-0.14
