Time,R,VM,VP,VT
0,0,0,-0.03,0
0.01,4,0,0,0
0.02,4,5.99,-0.1,0.04
0.03,4,6.2,-0.06,0.18
0.04,4,6.36,-0.03,0.36
0.05,4,6.35,0.03,0.51
0.06,4,6.29,0.1,0.64
0.07,4,6.25,0.18,0.78
0.08,4,6.24,0.27,0.9
0.09,4,6.21,0.38,1.03
0.1,4,6.18,0.52,1.13
0.11,4,6.16,0.64,1.24
0.12,4,6.16,0.81,1.37
0.13,4,6.15,0.98,1.47
0.14,4,6.09,1.16,1.58
0.15,4,6.08,1.34,1.67
0.16,4,6.05,1.51,1.77
0.17,4,6.04,1.77,1.8
0.18,4,6.02,1.98,1.95
0.19,4,6.08,2.19,2.04
0.2,4,5.97,2.43,2.13
0.21,4,5.94,2.68,2.21
0.22,4,5.92,2.94,2.29
0.23,4,5.9,3.21,2.37
0.24,4,5.87,3.49,2.44
0.25,4,5.84,3.78,2.51
0.26,4,5.82,4.1,2.57
0.27,4,5.8,4.42,2.63
0.28,4,5.78,4.73,2.69
0.29,4,5.76,5.1,2.75
0.3,4,5.75,5.45,2.81
0.31,4,5.73,5.42,2.87
0.32,4,5.71,-5.24,2.92
0.33,4,5.68,-4.85,2.97
0.34,4,5.66,-4.47,3.03
0.35,4,5.63,-4.08,3.07
0.36,4,5.61,-3.73,3.11
0.37,4,5.59,-3.31,3.11
0.38,4,5.58,-2.99,3.21
0.39,4,5.63,-2.59,3.24
0.4,4,5.52,-2.22,3.28
0.41,4,5.51,-1.84,3.32
0.42,4,5.5,-1.45,3.35
0.43,4,5.48,-1.05,3.39
0.44,4,5.47,-0.64,3.42
0.45,4,5.45,-0.23,3.46
0.46,4,5.42,0.18,3.49
0.47,4,5.4,0.6,3.53
0.48,4,5.38,1.01,3.54
0.49,4,5.36,1.44,3.58
0.5,4,5.36,1.86,3.61
0.51,4,5.32,2.27,3.63
0.52,4,5.3,2.69,3.67
0.53,4,5.28,3.12,3.69
0.54,4,5.25,3.55,3.72
0.55,4,5.23,3.99,3.74
0.56,4,5.2,4.44,3.75
0.57,4,5.2,4.95,3.73
0.58,4,5.19,5.43,3.81
0.59,4,5.23,4.79,3.82
0.6,4,5.13,-5.02,3.85
0.61,4,5.12,-4.51,3.86
0.62,4,5.09,-4.02,3.88
0.63,4,5.08,-3.55,3.89
0.64,4,5.06,-3.09,3.91
0.65,4,5.05,-2.64,3.93
0.66,4,5.02,-2.2,3.95
0.67,4,4.99,-1.75,3.96
0.68,4,4.98,-1.29,3.98
0.69,4,4.96,-0.83,3.98
0.7,4,4.93,-0.33,4.01
0.71,4,4.93,0.14,4.01
0.72,4,4.9,0.63,4.02
0.73,4,4.89,1.1,4.04
0.74,4,4.87,1.58,4.05
0.75,4,4.84,2.05,4.07
0.76,4,4.82,2.49,4.08
0.77,4,4.79,2.99,4.09
0.78,4,4.78,3.46,4.1
0.79,4,4.75,3.95,4.1
0.8,4,4.74,4.46,4.11
0.81,4,4.73,4.98,4.12
0.82,4,4.7,5.46,4.13
0.83,4,4.69,-5.25,4.14
0.84,4,4.66,-4.86,4.14
0.85,4,4.65,-4.32,4.14
0.86,4,4.64,-3.81,4.14
0.87,4,4.63,-3.31,4.14
0.88,4,4.63,-2.83,4.13
0.89,4,4.62,-2.36,4.15
0.9,4,4.62,-1.88,4.15
0.91,4,4.59,-1.4,4.16
0.92,4,4.58,-0.91,4.14
0.93,4,4.56,-0.42,4.14
0.94,4,4.58,0.06,4.14
0.95,4,4.57,0.57,4.16
0.96,4,4.57,1.04,4.14
0.97,4,4.53,1.56,4.15
0.98,4,4.54,2.04,4.16
0.99,4,4.53,2.5,4.15
1,4,4.51,2.98,4.15
1.01,4,4.51,3.47,4.14
1.02,4,4.5,3.96,4.14
1.03,4,4.51,4.47,4.14
1.04,4,4.51,5,4.14
1.05,4,4.5,5.47,4.14
1.06,4,4.49,-5.25,4.13
1.07,4,4.48,-4.84,4.11
1.08,4,4.49,-4.3,4.12
1.09,4,4.51,-3.79,4.12
1.1,4,4.49,-3.29,4.13
1.11,4,4.48,-2.82,4.12
1.12,4,4.47,-2.35,4.13
1.13,4,4.47,-1.88,4.12
1.14,4,4.46,-1.41,4.13
1.15,4,4.46,-0.91,4.1
1.16,4,4.44,-0.49,4.09
1.17,4,4.47,0.08,4.1
1.18,4,4.49,0.58,4.11
1.19,4,4.46,1.06,4.11
1.2,4,4.45,1.54,4.1
1.21,4,4.44,2.03,4.1
1.22,4,4.45,2.48,4.1
1.23,4,4.45,2.95,4.09
1.24,4,4.44,3.42,4.08
1.25,4,4.45,3.92,4.08
1.26,4,4.45,4.41,4.09
1.27,4,4.45,4.95,4.09
1.28,4,4.44,5.45,4.07
1.29,4,4.43,-5.25,4.08
1.3,4,4.46,-4.92,4.08
1.31,4,4.43,-4.39,4.08
1.32,4,4.43,-3.85,4.09
1.33,4,4.43,-3.37,4.08
1.34,4,4.41,-2.89,4.08
1.35,4,4.42,-2.43,4.08
1.36,4,4.42,-1.98,4.07
1.37,4,4.41,-1.5,4.05
1.38,4,4.42,-1.02,4.06
1.39,4,4.44,-0.53,4.05
1.4,4,4.43,-0.06,4.06
1.41,4,4.44,0.44,4.07
1.42,4,4.42,0.92,4.06
1.43,4,4.41,1.4,4.06
1.44,4,4.42,1.88,4.05
1.45,4,4.42,2.33,4.07
1.46,4,4.43,2.79,4.05
1.47,4,4.4,3.27,4.05
1.48,4,4.42,3.75,4.05
1.49,4,4.41,4.25,4.05
1.5,4,4.42,4.75,4.05
1.51,4,4.41,5.27,4.05
1.52,4,4.41,5.45,4.04
1.53,4,4.41,-5.13,4.05
1.54,4,4.42,-4.6,4.05
1.55,4,4.41,-4.08,4.04
1.56,4,4.4,-3.64,4.04
1.57,4,4.41,-3.12,4.05
1.58,4,4.41,-2.65,4.02
1.59,4,4.4,-2.21,3.99
1.6,4,4.44,-1.73,4.04
1.61,4,4.47,-1.27,4.04
1.62,4,4.41,-0.78,4.03
1.63,4,4.41,-0.3,4.03
1.64,4,4.42,0.18,4.03
1.65,4,4.42,0.66,4.03
