Time,R,VM,VP,VT
0,0,0,0.01,0
0.01,4,0,-0.01,0
0.02,4,5.99,-0.15,0.02
0.03,4,6.2,-0.06,0.19
0.04,4,6.39,-0.03,0.36
0.05,4,6.34,0.01,0.51
0.06,4,6.28,0.08,0.64
0.07,4,6.25,0.17,0.78
0.08,4,6.24,0.25,0.9
0.09,4,6.2,0.38,1.04
0.1,4,6.18,0.51,1.15
0.11,4,6.15,0.65,1.27
0.12,4,6.13,0.81,1.37
0.13,4,6.1,0.95,1.46
0.14,4,6.09,1.16,1.59
0.15,4,6.09,1.34,1.68
0.16,4,6.04,1.5,1.77
0.17,4,6.02,1.72,1.84
0.18,4,6.01,1.97,1.95
0.19,4,6.02,2.19,2.04
0.2,4,5.96,2.43,2.13
0.21,4,5.94,2.67,2.16
0.22,4,5.91,2.93,2.25
0.23,4,5.96,3.2,2.36
0.24,4,5.92,3.49,2.44
0.25,4,5.85,3.78,2.5
0.26,4,5.82,4.09,2.57
0.27,4,5.81,4.41,2.64
0.28,4,5.78,4.74,2.7
0.29,4,5.74,5.1,2.76
0.3,4,5.72,5.45,2.82
0.31,4,5.7,5.4,2.88
0.32,4,5.68,-5.24,2.93
0.33,4,5.66,-4.84,2.97
0.34,4,5.63,-4.46,3.03
0.35,4,5.64,-4.08,3.08
0.36,4,5.59,-3.72,3.11
0.37,4,5.58,-3.31,3.17
0.38,4,5.58,-2.95,3.21
0.39,4,5.54,-2.62,3.27
0.4,4,5.52,-2.22,3.29
0.41,4,5.47,-1.83,3.29
0.42,4,5.48,-1.44,3.37
0.43,4,5.51,-1.05,3.39
0.44,4,5.43,-0.64,3.44
0.45,4,5.43,-0.23,3.47
0.46,4,5.4,0.18,3.5
0.47,4,5.37,0.61,3.54
0.48,4,5.36,1.02,3.56
0.49,4,5.33,1.44,3.58
0.5,4,5.31,1.86,3.62
0.51,4,5.31,2.26,3.64
0.52,4,5.27,2.7,3.68
0.53,4,5.26,3.13,3.69
0.54,4,5.23,3.56,3.72
0.55,4,5.22,4.01,3.74
0.56,4,5.19,4.46,3.74
0.57,4,5.18,4.95,3.79
0.58,4,5.2,5.41,3.77
0.59,4,5.13,-5.29,3.82
0.6,4,5.17,-5,3.86
0.61,4,5.11,-4.5,3.87
0.62,4,5.06,-4.01,3.89
0.63,4,5.05,-3.54,3.91
0.64,4,5.02,-3.07,3.92
0.65,4,5,-2.62,3.95
0.66,4,4.99,-2.17,3.96
0.67,4,4.96,-1.73,3.98
0.68,4,4.94,-1.26,3.99
0.69,4,4.92,-0.78,4
