Time,R,VM,VP,VT
0,0,0,-0.01,0
0.01,1.5,0,-0.01,0
0.02,1.5,0.49,-0.01,0.01
0.03,1.5,0.95,-0.02,-0.01
0.04,1.5,1.41,-0.03,0.03
0.05,1.5,2.04,-0.03,0.09
0.06,1.5,2.32,-0.02,0.15
0.07,1.5,2.39,0.02,0.21
0.08,1.5,2.38,0.04,0.27
0.09,1.5,2.17,0.07,0.33
0.1,1.5,2.05,0.13,0.39
0.11,1.5,1.88,0.11,0.41
0.12,1.5,1.5,0.2,0.4
0.13,1.5,1.94,0.29,0.45
0.14,1.5,1.71,0.36,0.51
0.15,1.5,1.11,0.42,0.53
0.16,1.5,0.58,0.5,0.54
0.17,1.5,0.32,0.56,0.52
0.18,1.5,-0.03,0.64,0.5
0.19,1.5,-0.07,0.7,0.47
0.2,1.5,-0.27,0.76,0.44
0.21,1.5,-0.27,0.81,0.41
0.22,1.5,-0.29,0.86,0.38
0.23,1.5,-0.24,0.9,0.35
0.24,1.5,-0.2,0.91,0.33
0.25,1.5,-0.13,0.96,0.3
0.26,1.5,0.12,0.99,0.29
0.27,1.5,0.04,1.02,0.27
0.28,1.5,0.09,1.05,0.26
0.29,1.5,0.13,1.08,0.24
0.3,1.5,0.09,1.11,0.23
0.31,1.5,0.16,1.03,0.18
0.32,1.5,0.09,1.11,0.15
0.33,1.5,1.16,1.18,0.21
0.34,1.5,0.9,1.2,0.23
0.35,1.5,0.12,1.25,0.23
0.36,1.5,-0.08,1.28,0.23
0.37,1.5,-0.35,1.31,0.2
0.38,1.5,-0.47,1.33,0.17
0.39,1.5,-0.47,1.35,0.15
0.4,1.5,-0.4,1.37,0.12
0.41,1.5,-0.33,1.37,0.09
0.42,1.5,-0.23,1.38,0.07
0.43,1.5,-0.08,1.37,0.05
0.44,1.5,0.07,1.38,0.04
0.45,1.5,0.27,1.38,0.03
0.46,1.5,0.34,1.38,0.03
0.47,1.5,0.42,1.38,0.03
0.48,1.5,0.5,1.38,0.03
0.49,1.5,0.49,1.39,0.04
0.5,1.5,0.48,1.38,0.05
0.51,1.5,0.44,1.31,0.03
0.52,1.5,0.44,1.35,0.06
0.53,1.5,1.18,1.4,0.07
0.54,1.5,0.68,1.39,0.05
0.55,1.5,0.37,1.4,0.06
0.56,1.5,0.6,1.45,0.1
0.57,1.5,0.47,1.46,0.1
0.58,1.5,-0.14,1.48,0.1
0.59,1.5,-0.17,1.49,0.09
0.6,1.5,-0.34,1.5,0.06
0.61,1.5,-0.35,1.51,0.05
0.62,1.5,-0.29,1.51,0.03
0.63,1.5,-0.22,1.51,0.01
0.64,1.5,-0.1,1.51,0
0.65,1.5,0.01,1.5,0
0.66,1.5,0.09,1.5,-0.01
0.67,1.5,0.14,1.51,0
0.68,1.5,0.17,1.5,0
0.69,1.5,0.04,1.49,0.01
0.7,1.5,0.09,1.51,0
0.71,1.5,0.18,1.41,-0.02
0.72,1.5,0.08,1.48,-0.04
0.73,1.5,0.98,1.44,0
0.74,1.5,0.57,1.51,0.03
0.75,1.5,0.62,1.5,0.05
0.76,1.5,-0.06,1.53,0.05
0.77,1.5,-0.14,1.53,0.04
0.78,1.5,-0.36,1.54,0.02
0.79,1.5,-0.29,1.54,0
0.8,1.5,-0.27,1.54,0
0.81,1.5,-0.17,1.53,-0.01
0.82,1.5,-0.14,1.53,0
0.83,1.5,-0.07,1.52,-0.01
0.84,1.5,-0.12,1.53,0
0.85,1.5,0.08,1.53,0
0.86,1.5,-0.09,1.53,0
0.87,1.5,-0.14,1.53,-0.01
0.88,1.5,-0.15,1.53,0
0.89,1.5,-0.04,1.53,0
0.9,1.5,-0.17,1.53,0
0.91,1.5,-0.17,1.49,-0.02
0.92,1.5,-0.23,1.49,-0.04
0.93,1.5,0.24,1.52,0
0.94,1.5,0.4,1.52,0.01
0.95,1.5,-0.14,1.53,0.01
0.96,1.5,-0.19,1.53,0
0.97,1.5,-0.28,1.53,0
0.98,1.5,-0.26,1.53,0
0.99,1.5,-0.18,1.53,0
1,-1.5,-0.24,1.53,0
1.01,-1.5,-1.11,1.56,-0.01
1.02,-1.5,-2.08,1.6,-0.06
1.03,-1.5,-3.1,1.62,-0.14
1.04,-1.5,-4.04,1.64,-0.21
1.05,-1.5,-4.62,1.61,-0.33
1.06,-1.5,-5.32,1.58,-0.46
1.07,-1.5,-5.18,1.53,-0.6
1.08,-1.5,-5.04,1.44,-0.74
1.09,-1.5,-4.75,1.34,-0.86
1.1,-1.5,-4.09,1.22,-0.97
1.11,-1.5,-3.43,1.03,-1.07
1.12,-1.5,-2.63,0.9,-1.12
1.13,-1.5,-1.37,0.69,-1.12
1.14,-1.5,-0.83,0.58,-1.12
1.15,-1.5,0.04,0.42,-1.09
1.16,-1.5,0.21,0.3,-1.04
1.17,-1.5,0.57,0.18,-0.98
1.18,-1.5,0.59,0.06,-0.91
1.19,-1.5,0.62,-0.03,-0.85
1.2,-1.5,0.51,-0.13,-0.78
1.21,-1.5,0.38,-0.22,-0.72
1.22,-1.5,0.28,-0.3,-0.67
1.23,-1.5,0.12,-0.38,-0.63
1.24,-1.5,-0.03,-0.43,-0.58
1.25,-1.5,0.02,-0.5,-0.55
1.26,-1.5,-0.26,-0.57,-0.5
1.27,-1.5,-0.28,-0.61,-0.48
1.28,-1.5,-0.39,-0.67,-0.45
1.29,-1.5,-0.46,-0.72,-0.43
1.3,-1.5,-0.43,-0.77,-0.4
1.31,-1.5,-0.51,-0.84,-0.4
1.32,-1.5,-0.5,-0.87,-0.37
1.33,-1.5,-0.21,-0.94,-0.39
1.34,-1.5,-0.42,-0.96,-0.32
1.35,-1.5,0.1,-0.99,-0.29
1.36,-1.5,-0.36,-1.01,-0.26
1.37,-1.5,-0.49,-1.04,-0.24
1.38,-1.5,-0.7,-1.06,-0.22
1.39,-1.5,-0.78,-1.08,-0.22
1.4,-1.5,-0.86,-1.14,-0.24
1.41,-1.5,-0.85,-1.13,-0.22
1.42,-1.5,-0.36,-1.18,-0.22
1.43,-1.5,-0.72,-1.18,-0.23
1.44,-1.5,-0.46,-1.24,-0.23
1.45,-1.5,-0.44,-1.25,-0.19
1.46,-1.5,-0.07,-1.28,-0.18
1.47,-1.5,-0.34,-1.29,-0.16
1.48,-1.5,-0.26,-1.3,-0.15
